ProductID,WarehouseID,StockLevel,ReorderPoint,SafetyStock,PotentialRevenue
P164,W010,143,114,63,183387.49
P165,W001,82,58,77,49415.66
P165,W002,85,89,72,51223.55
P165,W003,431,131,21,259733.53
P165,W004,171,69,63,103049.73
P165,W005,253,134,29,152465.39
P165,W006,394,145,26,237436.22
P165,W007,8,75,47,4821.04
P165,W008,328,71,29,197662.64
P165,W009,284,65,50,171146.92
P165,W010,204,72,33,122936.52
P166,W001,317,55,24,362540.22
P166,W002,258,62,68,295064.28
P166,W003,343,53,20,392275.38
P166,W004,476,55,54,544382.16
P166,W005,2,134,47,2287.32
P166,W006,284,110,20,324799.44
P166,W007,456,119,51,521508.96
P166,W008,116,57,60,132664.56
P166,W009,350,134,65,400281.0
P166,W010,456,141,28,521508.96
P167,W001,58,100,54,74258.56
P167,W002,443,64,64,567181.76
P167,W003,403,125,53,515968.96
P167,W004,322,132,57,412263.04
P167,W005,18,96,61,23045.76
P167,W006,194,81,49,248382.08
P167,W007,443,128,43,567181.76
P167,W008,3,125,26,3840.96
P167,W009,175,145,79,224056.0
P167,W010,259,111,73,331602.88
P168,W001,156,111,62,162023.16
P168,W002,323,104,27,335471.03
P168,W003,515,66,39,534884.15
P168,W004,312,108,52,324046.32
P168,W005,434,65,56,450756.74
P168,W006,245,82,58,254459.45
P168,W007,81,77,28,84127.41
P168,W008,475,50,45,493339.75
P168,W009,91,139,58,94513.51
P168,W010,216,108,70,224339.76
P169,W001,252,99,30,162431.64
P169,W002,233,91,69,150184.81
P169,W003,768,118,63,495029.76
P169,W004,271,65,48,174678.47
P169,W005,491,137,44,316483.87
P169,W006,341,132,67,219798.37
P169,W007,20,149,30,12891.4
P169,W008,322,60,24,207551.54
P169,W009,474,84,27,305526.18
P169,W010,174,135,68,112155.18
P170,W001,443,143,35,132988.6
P170,W002,307,87,79,92161.4
P170,W003,522,87,74,156704.4
P170,W004,99,95,45,29719.8
P170,W005,483,106,26,144996.6
P170,W006,366,117,27,109873.2
P170,W007,238,60,26,71447.6
P170,W008,480,60,75,144096.0
P170,W009,173,116,52,51934.6
P170,W010,177,71,56,53135.4
P171,W001,224,75,60,302408.96
P171,W002,316,83,78,426612.64
P171,W003,689,105,42,930177.56
P171,W004,129,98,49,174155.16
P171,W005,84,81,22,113403.36
P171,W006,19,104,22,25650.76
P171,W007,218,92,48,294308.72
P171,W008,405,127,24,546766.2
P171,W009,137,128,75,184955.48
P171,W010,280,143,64,378011.2
P172,W001,233,128,51,42361.73
P172,W002,201,51,40,36543.81
P172,W003,488,114,57,88723.28
P172,W004,419,127,70,76178.39
P172,W005,316,108,22,57451.96
P172,W006,155,53,51,28180.55
P172,W007,466,88,65,84723.46
P172,W008,38,70,35,6908.78
P172,W009,261,126,63,47452.41
P172,W010,320,139,59,58179.2
P173,W001,434,98,77,509372.78
P173,W002,256,78,46,300459.52
P173,W003,612,117,68,718286.04
P173,W004,67,133,76,78635.89
P173,W005,103,142,35,120888.01
P173,W006,174,92,33,204218.58
P173,W007,163,120,58,191308.21
P173,W008,400,114,52,469468.0
P173,W009,327,111,62,383790.09
P173,W010,52,144,20,61030.84
P174,W001,232,107,61,329078.08
P174,W002,111,106,65,157446.84
P174,W003,433,107,76,614184.52
P174,W004,292,55,27,414184.48
P174,W005,351,147,77,497872.44
P174,W006,65,147,25,92198.6
P174,W007,365,79,71,517730.6
P174,W008,149,88,79,211347.56
P174,W009,490,146,78,695035.6
P174,W010,293,140,22,415602.92
P175,W001,285,134,43,219213.45
P175,W002,129,100,44,99222.93
P175,W003,573,80,36,440734.41
P175,W004,114,67,29,87685.38
P175,W005,198,118,28,152295.66
P175,W006,136,119,57,104607.12
P175,W007,442,87,70,339973.14
P175,W008,337,114,75,259210.29
P175,W009,486,61,40,373816.62
P175,W010,164,69,41,126143.88
P176,W001,257,58,72,344603.59
P176,W002,435,110,75,583278.45
P176,W003,389,146,73,521598.43
P176,W004,331,87,34,443827.97
P176,W005,417,94,24,559142.79
P176,W006,21,86,70,28158.27
P176,W007,259,139,72,347285.33
P176,W008,434,81,43,581937.58
P176,W009,372,107,32,498803.64
P176,W010,130,99,23,174313.1
P177,W001,189,116,35,32836.86
P177,W002,188,77,75,32663.12
P177,W003,610,113,78,105981.4
P177,W004,106,123,58,18416.44
P177,W005,387,116,29,67237.38
P177,W006,136,112,51,23628.64
P177,W007,3,92,20,521.22
P177,W008,205,96,51,35616.7
P177,W009,210,69,48,36485.4
P177,W010,129,117,73,22412.46
P178,W001,261,66,24,216674.37
P178,W002,444,120,76,368595.48
P178,W003,444,68,42,368595.48
P178,W004,185,89,41,153581.45
P178,W005,141,63,55,117053.97
P178,W006,18,73,34,14943.06
P178,W007,115,132,61,95469.55
P178,W008,378,140,65,313804.26
P178,W009,88,98,61,73054.96
P178,W010,3,64,26,2490.51
P179,W001,400,59,37,468668.0
P179,W002,250,110,25,292917.5
P179,W003,433,142,55,507333.11
P179,W004,373,96,33,437032.91
P179,W005,81,74,64,94905.27
P179,W006,213,149,72,249565.71
P179,W007,109,134,68,127712.03
P179,W008,270,106,39,316350.9
P179,W009,224,115,69,262454.08
P179,W010,137,80,56,160518.79
P180,W001,422,139,52,291306.6
P180,W002,443,67,35,305802.9
P180,W003,369,64,53,254720.7
P180,W004,53,146,47,36585.9
P180,W005,213,138,55,147033.9
P180,W006,112,95,67,77313.6
P180,W007,314,55,61,216754.2
P180,W008,443,59,53,305802.9
P180,W009,384,101,48,265075.2
P180,W010,158,88,54,109067.4
P181,W001,129,140,29,72321.27
P181,W002,92,57,31,51577.96
P181,W003,679,126,25,380667.77
P181,W004,399,83,55,223691.37
P181,W005,398,123,66,223130.74
P181,W006,457,97,29,256207.91
P181,W007,82,61,68,45971.66
P181,W008,268,82,61,150248.84
P181,W009,108,146,43,60548.04
P181,W010,122,91,34,68396.86
P182,W001,113,66,41,137096.12
P182,W002,140,101,33,169853.6
P182,W003,585,93,63,709745.4
P182,W004,160,86,75,194118.4
P182,W005,221,62,34,268126.04
P182,W006,204,65,57,247500.96
P182,W007,366,129,50,444045.84
P182,W008,274,142,57,332427.76
P182,W009,364,149,50,441619.36
P182,W010,266,86,43,322721.84
P183,W001,26,105,28,5406.44
P183,W002,213,94,43,44291.22
P183,W003,537,53,20,111663.78
P183,W004,201,51,55,41795.94
P183,W005,31,53,53,6446.14
P183,W006,433,145,52,90038.02
P183,W007,54,146,49,11228.76
P183,W008,157,97,36,32646.58
P183,W009,123,71,71,25576.62
P183,W010,299,68,55,62174.06
P184,W001,181,83,79,194303.5
P184,W002,165,76,20,177127.5
P184,W003,725,73,47,778287.5
P184,W004,470,146,58,504545.0
P184,W005,285,52,70,305947.5
P184,W006,44,136,61,47234.0
P184,W007,255,123,51,273742.5
P184,W008,8,103,38,8588.0
P184,W009,187,122,48,200744.5
P184,W010,476,83,34,510986.0
P185,W001,208,137,69,74391.2
P185,W002,269,63,45,96207.85
P185,W003,676,140,21,241771.4
P185,W004,20,104,60,7153.0
P185,W005,7,76,33,2503.55
P185,W006,359,131,56,128396.35
P185,W007,315,91,69,112659.75
P185,W008,384,142,24,137337.6
P185,W009,306,60,71,109440.9
P185,W010,272,63,71,97280.8
P186,W001,99,133,37,56760.66
P186,W002,169,147,34,96894.46
P186,W003,608,61,36,348590.72
P186,W004,130,104,76,74534.2
P186,W005,450,61,33,258003.0
P186,W006,53,100,63,30387.02
P186,W007,236,148,76,135308.24
P186,W008,495,105,60,283803.3
P186,W009,200,127,79,114668.0
P186,W010,303,62,58,173722.02
P187,W001,497,50,70,593507.46
P187,W002,314,73,64,374972.52
P187,W003,717,146,41,856227.06
P187,W004,280,85,42,334370.4
P187,W005,362,101,66,432293.16
P187,W006,271,94,78,323622.78
P187,W007,386,106,42,460953.48
P187,W008,9,64,41,10747.62
P187,W009,374,100,59,446623.32
P187,W010,97,141,75,115835.46
P188,W001,125,138,47,27058.75
P188,W002,186,57,77,40263.42
P188,W003,493,125,49,106719.71
P188,W004,481,90,43,104122.07
P188,W005,122,75,65,26409.34
P188,W006,210,90,55,45458.7
P188,W007,0,133,77,0.0
P188,W008,209,109,44,45242.23
P188,W009,108,78,20,23378.76
P188,W010,398,53,41,86155.06
P189,W001,271,72,35,271848.23
P189,W002,119,69,67,119372.47
P189,W003,676,106,50,678115.88
P189,W004,62,83,36,62194.06
P189,W005,241,149,69,241754.33
P189,W006,284,110,74,284888.92
P189,W007,15,117,24,15046.95
P189,W008,498,82,75,499558.74
P189,W009,138,57,38,138431.94
P189,W010,236,66,33,236738.68
P190,W001,205,142,62,40776.55
P190,W002,209,79,71,41572.19
P190,W003,627,66,65,124716.57
P190,W004,164,100,71,32621.24
P190,W005,235,122,75,46743.85
P190,W006,452,118,73,89907.32
P190,W007,240,120,39,47738.4
P190,W008,222,70,63,44158.02
P190,W009,43,80,67,8553.13
P190,W010,449,119,79,89310.59
P191,W001,33,61,29,34384.02
P191,W002,194,73,59,202136.36
P191,W003,640,71,24,666841.6
P191,W004,412,129,75,429279.28
P191,W005,461,131,67,480334.34
P191,W006,360,145,61,375098.4
P191,W007,205,137,41,213597.7
P191,W008,257,84,64,267778.58
P191,W009,15,123,50,15629.1
P191,W010,89,110,67,92732.66
P192,W001,80,117,79,36268.8
P192,W002,35,146,25,15867.6
P192,W003,742,53,77,336393.12
P192,W004,354,71,58,160489.44
P192,W005,200,149,42,90672.0
P192,W006,165,113,70,74804.4
P192,W007,75,131,41,34002.0
P192,W008,372,96,71,168649.92
P192,W009,329,71,42,149155.44
P192,W010,242,60,77,109713.12
P193,W001,17,95,50,22802.78
P193,W002,217,85,38,291070.78
P193,W003,395,104,43,529829.3
P193,W004,283,144,54,379599.22
P193,W005,137,68,21,183763.58
P193,W006,391,96,44,524463.94
P193,W007,118,107,20,158278.12
P193,W008,290,73,52,388988.6
P193,W009,232,140,69,311190.88
P193,W010,49,108,36,65725.66
P194,W001,289,123,36,406189.5
P194,W002,458,96,39,643719.0
P194,W003,696,96,24,978228.0
P194,W004,59,89,40,82924.5
P194,W005,479,58,76,673234.5
P194,W006,254,56,72,356997.0
P194,W007,79,57,41,111034.5
P194,W008,23,75,75,32326.5
P194,W009,293,98,68,411811.5
P194,W010,118,73,40,165849.0
P195,W001,345,149,44,397302.0
P195,W002,403,91,30,464094.8
P195,W003,743,127,75,855638.8
P195,W004,15,70,34,17274.0
P195,W005,311,144,78,358147.6
P195,W006,423,95,50,487126.8
P195,W007,217,113,24,249897.2
P195,W008,273,62,65,314386.8
P195,W009,493,88,57,567738.8
P195,W010,359,61,61,413424.4
P196,W001,124,62,63,81797.84
P196,W002,277,128,74,182725.82
P196,W003,623,117,36,410968.18
P196,W004,91,71,26,60029.06
P196,W005,360,108,53,237477.6
P196,W006,46,82,33,30344.36
P196,W007,247,128,43,162936.02
P196,W008,124,106,63,81797.84
P196,W009,231,59,53,152381.46
P196,W010,58,134,48,38260.28
P197,W001,389,54,73,363882.27
P197,W002,157,82,61,146862.51
P197,W003,572,80,31,535065.96
P197,W004,420,89,34,392880.6
P197,W005,190,51,20,177731.7
P197,W006,89,90,35,83253.27
P197,W007,480,90,74,449006.4
P197,W008,274,149,74,256307.82
P197,W009,258,129,58,241340.94
P197,W010,217,93,30,202988.31
P198,W001,496,83,50,142113.92
P198,W002,446,77,49,127787.92
P198,W003,335,64,33,95984.2
P198,W004,21,142,41,6016.92
P198,W005,329,51,53,94265.08
P198,W006,195,76,58,55871.4
P198,W007,66,87,44,18910.32
P198,W008,456,86,69,130653.12
P198,W009,241,88,65,69051.32
P198,W010,284,109,40,81371.68
P199,W001,190,112,75,200035.8
P199,W002,383,105,38,403230.06
P199,W003,432,137,77,454818.24
P199,W004,96,140,70,101070.72
P199,W005,313,75,56,329532.66
P199,W006,94,119,58,98965.08
P199,W007,183,137,37,192666.06
P199,W008,270,67,33,284261.4
P199,W009,52,104,63,54746.64
P199,W010,432,63,39,454818.24
P200,W001,132,112,29,71083.32
P200,W002,65,77,49,35003.15
P200,W003,306,127,26,164784.06
P200,W004,137,108,27,73775.87
P200,W005,463,83,70,249330.13
P200,W006,447,71,33,240713.97
P200,W007,110,136,74,59236.1
P200,W008,251,89,52,135166.01
P200,W009,203,115,45,109317.53
P200,W010,414,146,47,222943.14
P201,W001,317,60,71,84382.23
P201,W002,255,125,22,67878.45
P201,W003,518,50,66,137886.42
P201,W004,311,125,55,82785.09
P201,W005,63,123,69,16769.97
P201,W006,285,109,41,75864.15
P201,W007,23,91,24,6122.37
P201,W008,335,50,23,89173.65
P201,W009,80,89,40,21295.2
P201,W010,116,119,53,30878.04
P202,W001,182,107,74,60809.84
P202,W002,341,105,29,113934.92
P202,W003,393,126,49,131309.16
P202,W004,61,68,37,20381.32
P202,W005,132,149,55,44103.84
P202,W006,165,79,35,55129.8
P202,W007,275,77,25,91883.0
P202,W008,192,71,47,64151.04
P202,W009,165,108,58,55129.8
P202,W010,54,101,37,18042.48
P203,W001,140,50,35,131502.0
P203,W002,295,64,62,277093.5
P203,W003,755,144,38,709171.5
P203,W004,338,119,63,317483.4
P203,W005,330,120,47,309969.0
P203,W006,345,85,52,324058.5
P203,W007,338,102,69,317483.4
P203,W008,114,100,70,107080.2
P203,W009,161,60,73,151227.3
P203,W010,96,75,34,90172.8
P204,W001,107,105,43,90167.83
P204,W002,377,146,53,317694.13
P204,W003,436,125,32,367412.84
P204,W004,411,125,77,346345.59
P204,W005,423,149,54,356457.87
P204,W006,376,75,39,316851.44
P204,W007,269,70,44,226683.61
P204,W008,107,149,24,90167.83
P204,W009,456,99,35,384266.64
P204,W010,98,67,45,82583.62
P205,W001,449,145,50,124301.16
P205,W002,370,69,41,102430.8
P205,W003,318,125,54,88035.12
P205,W004,283,82,41,78345.72
P205,W005,145,50,20,40141.8
P205,W006,220,112,33,60904.8
P205,W007,472,142,45,130668.48
P205,W008,218,102,74,60351.12
P205,W009,112,116,28,31006.08
P205,W010,301,122,79,83328.84
P206,W001,455,58,68,381745.0
P206,W002,258,121,74,216462.0
P206,W003,660,71,68,553740.0
P206,W004,298,147,77,250022.0
P206,W005,371,74,55,311269.0
P206,W006,238,122,20,199682.0
P206,W007,485,143,54,406915.0
P206,W008,154,125,32,129206.0
P206,W009,222,101,57,186258.0
P206,W010,138,117,23,115782.0
P207,W001,450,124,63,198369.0
P207,W002,428,92,46,188670.96
P207,W003,631,91,30,278157.42
P207,W004,39,107,27,17191.98
P207,W005,153,108,76,67445.46
P207,W006,292,66,64,128719.44
P207,W007,452,147,57,199250.64
P207,W008,341,115,59,150319.62
P207,W009,390,120,23,171919.8
P207,W010,80,90,39,35265.6
P208,W001,7,111,75,3653.16
P208,W002,293,76,69,152910.84
P208,W003,494,60,64,257808.72
P208,W004,30,77,36,15656.4
P208,W005,353,144,72,184223.64
P208,W006,114,136,62,59494.32
P208,W007,75,73,74,39141.0
P208,W008,184,147,59,96025.92
P208,W009,289,76,59,150823.32
P208,W010,410,67,42,213970.8
P209,W001,156,138,73,178098.96
P209,W002,377,64,54,430405.82
P209,W003,382,121,37,436114.12
P209,W004,133,127,29,151840.78
P209,W005,84,71,21,95899.44
P209,W006,464,96,79,529730.24
P209,W007,223,50,78,254590.18
P209,W008,496,146,61,566263.36
P209,W009,476,132,53,543430.16
P209,W010,432,57,71,493197.12
P210,W001,78,141,72,103459.2
P210,W002,178,116,75,236099.2
P210,W003,363,139,21,481483.2
P210,W004,415,104,51,550456.0
P210,W005,435,68,69,576984.0
P210,W006,430,107,74,570352.0
P210,W007,39,65,73,51729.6
P210,W008,457,142,50,606164.8
P210,W009,2,146,20,2652.8
P210,W010,497,148,34,659220.8
P211,W001,322,88,33,80377.64
P211,W002,187,59,60,46678.94
P211,W003,405,130,22,101096.1
P211,W004,491,64,49,122563.42
P211,W005,393,79,78,98100.66
P211,W006,212,144,44,52919.44
P211,W007,105,78,55,26210.1
P211,W008,424,112,55,105838.88
P211,W009,287,57,76,71640.94
P211,W010,276,75,32,68895.12
P212,W001,187,132,47,150101.16
P212,W002,448,138,29,359600.64
P212,W003,725,99,50,581943.0
P212,W004,89,86,48,71438.52
P212,W005,396,98,78,317861.28
P212,W006,394,128,46,316255.92
P212,W007,224,54,76,179800.32
P212,W008,218,123,20,174984.24
P212,W009,181,59,38,145285.08
P212,W010,32,124,43,25685.76
P213,W001,444,59,61,472438.2
P213,W002,29,99,59,30857.45
P213,W003,647,107,42,688440.35
P213,W004,436,56,20,463925.8
P213,W005,57,141,63,60650.85
P213,W006,483,110,50,513936.15
P213,W007,168,71,65,178760.4
P213,W008,374,140,28,397954.7
P213,W009,93,139,34,98956.65
P213,W010,119,67,49,126621.95
P214,W001,196,64,44,76179.32
P214,W002,105,83,40,40810.35
P214,W003,409,54,73,158966.03
P214,W004,254,97,71,98722.18
P214,W005,459,109,51,178399.53
P214,W006,148,84,60,57523.16
P214,W007,402,117,50,156245.34
P214,W008,79,66,21,30704.93
P214,W009,97,78,63,37700.99
P214,W010,397,67,35,154301.99
P215,W001,110,119,22,32740.4
P215,W002,305,147,33,90780.2
P215,W003,375,71,37,111615.0
P215,W004,196,81,46,58337.44
P215,W005,289,56,42,86017.96
P215,W006,188,96,63,55956.32
P215,W007,196,61,34,58337.44
P215,W008,136,99,58,40479.04
P215,W009,315,75,26,93756.6
P215,W010,338,149,75,100602.32
P216,W001,354,126,51,271553.4
P216,W002,164,116,22,125804.4
P216,W003,438,85,79,335989.8
P216,W004,361,148,46,276923.1
P216,W005,458,67,31,351331.8
P216,W006,371,87,51,284594.1
P216,W007,499,100,27,382782.9
P216,W008,396,84,41,303771.6
P216,W009,30,123,22,23013.0
P216,W010,145,66,30,111229.5
P217,W001,350,106,64,167016.5
P217,W002,382,146,57,182286.58
P217,W003,724,132,27,345485.56
P217,W004,433,72,32,206623.27
P217,W005,277,58,26,132181.63
P217,W006,142,91,30,67760.98
P217,W007,430,103,69,205191.7
P217,W008,90,88,52,42947.1
P217,W009,93,70,73,44378.67
P217,W010,436,54,78,208054.84
P218,W001,281,75,21,171783.73
P218,W002,86,136,28,52574.38
P218,W003,650,122,73,397364.5
P218,W004,179,99,64,109428.07
P218,W005,484,75,26,295883.72
P218,W006,192,77,23,117375.36
P218,W007,126,124,28,77027.58
P218,W008,125,64,35,76416.25
P218,W009,485,68,26,296495.05
P218,W010,176,104,75,107594.08
P219,W001,304,64,51,163466.88
P219,W002,191,132,68,102704.52
P219,W003,670,106,48,360272.4
P219,W004,375,135,55,201645.0
P219,W005,227,74,27,122062.44
P219,W006,74,89,53,39791.28
P219,W007,377,50,46,202720.44
P219,W008,192,137,25,103242.24
P219,W009,352,138,66,189277.44
P219,W010,471,108,77,253266.12
P220,W001,161,67,55,99802.29
P220,W002,15,86,31,9298.35
P220,W003,759,81,42,470496.51
P220,W004,82,86,55,50830.98
P220,W005,175,111,78,108480.75
P220,W006,344,74,47,213242.16
P220,W007,151,68,37,93603.39
P220,W008,444,70,26,275231.16
P220,W009,489,144,39,303126.21
P220,W010,375,139,44,232458.75
P221,W001,346,86,70,339415.62
P221,W002,67,94,44,65724.99
P221,W003,796,56,67,780852.12
P221,W004,76,147,61,74553.72
P221,W005,226,96,71,221699.22
P221,W006,149,145,21,146164.53
P221,W007,289,76,54,283500.33
P221,W008,0,123,59,0.0
P221,W009,179,99,48,175593.63
P221,W010,360,53,40,353149.2
P222,W001,409,84,43,99145.69
P222,W002,39,149,62,9453.99
P222,W003,482,59,65,116841.62
P222,W004,483,110,71,117084.03
P222,W005,5,121,65,1212.05
P222,W006,133,147,75,32240.53
P222,W007,154,130,49,37331.14
P222,W008,128,144,78,31028.48
P222,W009,486,135,46,117811.26
P222,W010,75,110,38,18180.75
P223,W001,30,64,58,11651.1
P223,W002,314,103,41,121948.18
P223,W003,437,125,46,169717.69
P223,W004,288,109,76,111850.56
P223,W005,23,93,35,8932.51
P223,W006,133,82,23,51653.21
P223,W007,259,97,48,100587.83
P223,W008,65,121,51,25244.05
P223,W009,174,135,58,67576.38
P223,W010,149,88,50,57867.13
P224,W001,42,93,27,44610.3
P224,W002,418,74,57,443978.7
P224,W003,574,136,57,609674.1
P224,W004,65,51,30,69039.75
P224,W005,347,116,32,368566.05
P224,W006,46,126,42,48858.9
P224,W007,179,121,32,190124.85
P224,W008,227,130,45,241108.05
P224,W009,262,138,20,278283.3
P224,W010,104,113,62,110463.6
P225,W001,40,120,67,49154.8
P225,W002,434,79,49,533329.58
P225,W003,705,126,20,866353.35
P225,W004,479,95,38,588628.73
P225,W005,241,133,36,296157.67
P225,W006,95,140,43,116742.65
P225,W007,498,141,51,611977.26
P225,W008,241,93,41,296157.67
P225,W009,152,137,46,186788.24
P225,W010,138,108,37,169584.06
P226,W001,280,77,27,249060.0
P226,W002,261,60,32,232159.5
P226,W003,332,135,25,295314.0
P226,W004,39,103,32,34690.5
P226,W005,81,79,30,72049.5
P226,W006,344,63,67,305988.0
P226,W007,62,123,27,55149.0
P226,W008,422,144,23,375369.0
P226,W009,102,62,41,90729.0
P226,W010,20,119,21,17790.0
P227,W001,192,99,37,121685.76
P227,W002,434,144,48,275060.52
P227,W003,789,66,26,500052.42
P227,W004,323,110,63,204710.94
P227,W005,297,68,48,188232.66
P227,W006,38,55,39,24083.64
P227,W007,119,149,72,75419.82
P227,W008,416,139,58,263652.48
P227,W009,370,79,63,234498.6
P227,W010,487,86,60,308650.86
P228,W001,337,116,67,310693.78
P228,W002,38,77,28,35033.72
P228,W003,618,87,49,569758.92
P228,W004,78,87,61,71911.32
P228,W005,127,70,60,117086.38
P228,W006,128,50,24,118008.32
P228,W007,284,107,23,261830.96
P228,W008,446,126,50,411185.24
P228,W009,75,89,60,69145.5
P228,W010,55,111,66,50706.7
P229,W001,425,93,53,173489.25
P229,W002,368,129,70,150221.28
P229,W003,391,55,22,159610.11
P229,W004,269,57,69,109808.49
P229,W005,331,89,63,135117.51
P229,W006,86,102,26,35106.06
P229,W007,203,103,64,82866.63
P229,W008,124,103,30,50618.04
P229,W009,2,99,35,816.42
P229,W010,187,84,26,76335.27
P230,W001,405,101,39,454519.35
P230,W002,358,146,49,401772.66
P230,W003,500,130,75,561135.0
P230,W004,221,58,68,248021.67
P230,W005,110,144,63,123449.7
P230,W006,422,94,52,473597.94
P230,W007,181,106,45,203130.87
P230,W008,377,69,26,423095.79
P230,W009,109,80,45,122327.43
P230,W010,287,70,42,322091.49
P231,W001,225,97,59,253791.0
P231,W002,220,88,30,248151.2
P231,W003,355,104,36,400425.8
P231,W004,129,66,27,145506.84
P231,W005,407,143,65,459079.72
P231,W006,69,134,54,77829.24
P231,W007,21,61,21,23687.16
P231,W008,169,80,64,190625.24
P231,W009,115,90,42,129715.4
P231,W010,229,135,25,258302.84
P232,W001,410,104,43,495001.2
P232,W002,117,54,40,141256.44
P232,W003,673,99,42,812526.36
P232,W004,10,119,21,12073.2
P232,W005,448,131,30,540879.36
P232,W006,75,80,35,90549.0
P232,W007,191,115,24,230598.12
P232,W008,50,146,30,60366.0
P232,W009,301,97,56,363403.32
P232,W010,347,108,28,418940.04
P233,W001,98,122,77,48713.84
P233,W002,73,142,44,36286.84
P233,W003,468,137,53,232633.44
P233,W004,411,144,47,204299.88
P233,W005,453,102,71,225177.24
P233,W006,335,66,24,166521.8
P233,W007,217,56,70,107866.36
P233,W008,449,70,77,223188.92
P233,W009,272,144,49,135205.76
P233,W010,361,134,47,179445.88
P234,W001,163,93,45,122848.21
P234,W002,157,69,40,118326.19
P234,W003,721,57,42,543396.07
P234,W004,462,130,64,348195.54
P234,W005,172,108,33,129631.24
P234,W006,332,63,37,250218.44
P234,W007,43,64,68,32407.81
P234,W008,291,83,44,219317.97
P234,W009,279,73,60,210273.93
P234,W010,221,55,26,166561.07
P235,W001,347,52,54,62987.44
P235,W002,40,51,79,7260.8
P235,W003,455,63,24,82591.6
P235,W004,71,136,38,12887.92
P235,W005,73,69,60,13250.96
P235,W006,372,148,34,67525.44
P235,W007,468,53,42,84951.36
P235,W008,440,67,79,79868.8
P235,W009,41,101,36,7442.32
P235,W010,88,72,23,15973.76
P236,W001,360,142,40,229597.2
P236,W002,143,85,53,91201.11
P236,W003,609,64,73,388401.93
P236,W004,469,136,44,299114.13
P236,W005,280,62,34,178575.6
P236,W006,160,125,54,102043.2
P236,W007,130,130,47,82910.1
P236,W008,298,58,74,190055.46
P236,W009,281,65,50,179213.37
P236,W010,252,80,59,160718.04
P237,W001,191,121,76,92466.92
P237,W002,186,80,35,90046.32
P237,W003,453,121,70,219306.36
P237,W004,240,71,38,116188.8
P237,W005,243,90,77,117641.16
P237,W006,491,79,35,237702.92
P237,W007,132,110,41,63903.84
P237,W008,113,55,74,54705.56
P237,W009,271,144,62,131196.52
P237,W010,195,113,71,94403.4
P238,W001,158,147,49,136747.42
P238,W002,395,145,27,341868.55
P238,W003,663,61,71,573819.87
P238,W004,211,112,28,182618.39
P238,W005,181,75,76,156653.69
P238,W006,186,112,70,160981.14
P238,W007,341,89,53,295132.09
P238,W008,67,124,38,57987.83
P238,W009,23,83,26,19906.27
P238,W010,459,103,48,397259.91
P239,W001,326,86,34,330798.72
P239,W002,336,92,43,340945.92
P239,W003,410,116,38,416035.2
P239,W004,347,139,57,352107.84
P239,W005,498,149,72,505330.56
P239,W006,252,76,37,255709.44
P239,W007,444,113,39,450535.68
P239,W008,169,99,79,171487.68
P239,W009,241,90,40,244547.52
P239,W010,48,138,57,48706.56
P240,W001,273,79,39,323474.97
P240,W002,482,68,67,571116.98
P240,W003,767,54,28,908810.63
P240,W004,346,58,58,409971.94
P240,W005,406,91,25,481065.34
P240,W006,135,128,44,159960.15
P240,W007,90,63,23,106640.1
P240,W008,72,137,68,85312.08
P240,W009,474,105,33,561637.86
P240,W010,151,74,32,178918.39
P241,W001,325,76,53,304430.75
P241,W002,498,107,55,466481.58
P241,W003,347,71,44,325038.37
P241,W004,417,77,63,390608.07
P241,W005,297,84,77,278202.87
P241,W006,340,61,67,318481.4
P241,W007,103,135,52,96481.13
P241,W008,151,111,79,141443.21
P241,W009,316,67,41,296000.36
P241,W010,97,149,60,90860.87
P242,W001,85,91,66,23879.05
P242,W002,452,111,48,126980.36
P242,W003,679,56,47,190751.47
P242,W004,482,74,57,135408.26
P242,W005,200,143,53,56186.0
P242,W006,442,65,35,124171.06
P242,W007,430,132,73,120799.9
P242,W008,486,84,64,136531.98
P242,W009,116,140,21,32587.88
P242,W010,2,59,67,561.86
P243,W001,90,107,76,39218.4
P243,W002,390,74,64,169946.4
P243,W003,628,55,20,273657.28
P243,W004,448,50,75,195220.48
P243,W005,258,70,69,112426.08
P243,W006,216,68,55,94124.16
P243,W007,491,148,54,213958.16
P243,W008,187,136,44,81487.12
P243,W009,327,85,78,142493.52
P243,W010,51,106,60,22223.76
P244,W001,273,56,44,287302.47
P244,W002,492,57,55,517775.88
P244,W003,601,76,40,632486.39
P244,W004,193,125,24,203111.27
P244,W005,284,64,72,298878.76
P244,W006,58,50,24,61038.62
P244,W007,20,127,29,21047.8
P244,W008,151,124,59,158910.89
P244,W009,4,80,44,4209.56
P244,W010,141,64,25,148386.99
P245,W001,391,141,64,243370.13
P245,W002,266,55,43,165566.38
P245,W003,625,148,47,389018.75
P245,W004,307,65,28,191086.01
P245,W005,169,95,63,105190.67
P245,W006,432,132,56,268889.76
P245,W007,28,133,37,17428.04
P245,W008,482,115,54,300011.26
P245,W009,409,100,29,254573.87
P245,W010,47,110,44,29254.21
P246,W001,315,107,61,396808.65
P246,W002,160,133,74,201553.6
P246,W003,510,52,60,642452.1
P246,W004,65,148,57,81881.15
P246,W005,345,99,56,434599.95
P246,W006,152,59,49,191475.92
P246,W007,385,54,20,484988.35
P246,W008,308,134,57,387990.68
P246,W009,176,75,52,221708.96
P246,W010,470,75,39,592063.7
